pincode,city,state,Tier,ExtraPricing
577426,Bhadravathi,Karnataka,Tier4,2
577427,Bhadravathi,Karnataka,Tier4,2
577428,Bhadravathi,Karnataka,Tier4,2
577429,Bhadravathi,Karnataka,Tier4,2
577430,Bhadravathi,Karnataka,Tier4,2
577431,Bhadravathi,Karnataka,Tier4,2
577432,Bhadravathi,Karnataka,Tier4,2
577433,Bhadravathi,Karnataka,Tier4,2
577434,Bhadravathi,Karnataka,Tier4,2
577435,Bhadravathi,Karnataka,Tier4,2
577436,Bhadravathi,Karnataka,Tier4,2
577444,Bhadravathi,Karnataka,Tier4,2
577447,Bhadravathi,Karnataka,Tier4,2
577448,Bhadravathi,Karnataka,Tier4,2
577451,Bhadravathi,Karnataka,Tier4,2
577452,Bhadravathi,Karnataka,Tier4,2
577453,Bhadravathi,Karnataka,Tier4,2
577501,Chitradurga,Karnataka,Tier4,2
577502,Chitradurga,Karnataka,Tier4,2
577511,Chitradurga,Karnataka,Tier4,2
577512,Chitradurga,Karnataka,Tier4,2
577513,Chitradurga,Karnataka,Tier4,2
577514,Chitradurga,Karnataka,Tier4,2
577515,Chitradurga,Karnataka,Tier4,2
577516,Chitradurga,Karnataka,Tier4,2
577517,Chitradurga,Karnataka,Tier4,2
577518,Chitradurga,Karnataka,Tier4,2
577519,Chitradurga,Karnataka,Tier4,2
577520,Chitradurga,Karnataka,Tier4,2
577521,Chitradurga,Karnataka,Tier4,2
577522,Chitradurga,Karnataka,Tier4,2
577523,Chitradurga,Karnataka,Tier4,2
577524,Chitradurga,Karnataka,Tier4,2
577525,Chitradurga,Karnataka,Tier4,2
577526,Chitradurga,Karnataka,Tier4,2
577527,Chitradurga,Karnataka,Tier4,2
577528,Chitradurga,Karnataka,Tier4,2
577529,Chitradurga,Karnataka,Tier4,2
577530,Chitradurga,Karnataka,Tier4,2
577531,Chitradurga,Karnataka,Tier4,2
577532,Chitradurga,Karnataka,Tier4,2
577533,Chitradurga,Karnataka,Tier4,2
577534,Chitradurga,Karnataka,Tier4,2
577535,Chitradurga,Karnataka,Tier4,2
577536,Chitradurga,Karnataka,Tier4,2
577537,Chitradurga,Karnataka,Tier4,2
577538,Chitradurga,Karnataka,Tier4,2
577539,Chitradurga,Karnataka,Tier4,2
577540,Chitradurga,Karnataka,Tier4,2
577541,Chitradurga,Karnataka,Tier4,2
577542,Chitradurga,Karnataka,Tier4,2
577543,Chitradurga,Karnataka,Tier4,2
577544,Chitradurga,Karnataka,Tier4,2
577545,Chitradurga,Karnataka,Tier4,2
577546,Chitradurga,Karnataka,Tier4,2
577547,Chitradurga,Karnataka,Tier4,2
577548,Chitradurga,Karnataka,Tier4,2
577549,Chitradurga,Karnataka,Tier4,2
577550,Chitradurga,Karnataka,Tier4,2
577551,Chitradurga,Karnataka,Tier4,2
577552,Chitradurga,Karnataka,Tier4,2
577553,Chitradurga,Karnataka,Tier4,2
577554,Chitradurga,Karnataka,Tier4,2
577555,Chitradurga,Karnataka,Tier4,2
577556,Chitradurga,Karnataka,Tier4,2
577557,Chitradurga,Karnataka,Tier4,2
577558,Chitradurga,Karnataka,Tier4,2
577566,Chitradurga,Karnataka,Tier4,2
577589,Chitradurga,Karnataka,Tier4,2
577597,Chitradurga,Karnataka,Tier4,2
577598,Chitradurga,Karnataka,Tier4,2
577599,Chitradurga,Karnataka,Tier4,2
577601,Davanagere,Karnataka,Tier4,2
580001,Hubli,Karnataka,Tier4,2
580002,Hubli,Karnataka,Tier4,2
580003,Hubli,Karnataka,Tier4,2
580004,Hubli,Karnataka,Tier4,2
580005,Hubli,Karnataka,Tier4,2
580006,Hubli,Karnataka,Tier4,2
580007,Hubli,Karnataka,Tier4,2
580008,Hubli,Karnataka,Tier4,2
580009,Hubli,Karnataka,Tier4,2
580010,Haveri,Karnataka,Tier4,2
580011,Hubli,Karnataka,Tier4,2
580013,Haveri,Karnataka,Tier4,2
580020,Hubli,Karnataka,Tier4,2
580021,Hubli,Karnataka,Tier4,2
580022,Haveri,Karnataka,Tier4,2
580023,Hubli,Karnataka,Tier4,2
580024,Hubli,Karnataka,Tier4,2
580025,Hubli,Karnataka,Tier4,2
580026,Hubli,Karnataka,Tier4,2
580028,Hubli,Karnataka,Tier4,2
580029,Hubli,Karnataka,Tier4,2
580030,Hubli,Karnataka,Tier4,2
580031,Hubli,Karnataka,Tier4,2
580032,Hubli,Karnataka,Tier4,2
580112,Haveri,Karnataka,Tier4,2
580114,Hubli,Karnataka,Tier4,2
580118,Haveri,Karnataka,Tier4,2
581101,Haveri,Karnataka,Tier4,2
581102,Haveri,Karnataka,Tier4,2
581103,Haveri,Karnataka,Tier4,2
581104,Haveri,Karnataka,Tier4,2
581105,Haveri,Karnataka,Tier4,2
581106,Haveri,Karnataka,Tier4,2
581107,Haveri,Karnataka,Tier4,2
581108,Haveri,Karnataka,Tier4,2
581109,Haveri,Karnataka,Tier4,2
581110,Haveri,Karnataka,Tier4,2
581111,Haveri,Karnataka,Tier4,2
581112,Haveri,Karnataka,Tier4,2
581113,Haveri,Karnataka,Tier4,2
581115,Haveri,Karnataka,Tier4,2
581116,Haveri,Karnataka,Tier4,2
581117,Haveri,Karnataka,Tier4,2
581118,Haveri,Karnataka,Tier4,2
581119,Haveri,Karnataka,Tier4,2
581120,Haveri,Karnataka,Tier4,2
581121,Haveri,Karnataka,Tier4,2
581123,Haveri,Karnataka,Tier4,2
581126,Haveri,Karnataka,Tier4,2
581128,Haveri,Karnataka,Tier4,2
581129,Haveri,Karnataka,Tier4,2
581145,Haveri,Karnataka,Tier4,2
581148,Haveri,Karnataka,Tier4,2
581186,Haveri,Karnataka,Tier4,2
581187,Haveri,Karnataka,Tier4,2
581193,Haveri,Karnataka,Tier4,2
581195,Haveri,Karnataka,Tier4,2
581196,Haveri,Karnataka,Tier4,2
581201,Haveri,Karnataka,Tier4,2
581202,Haveri,Karnataka,Tier4,2
581203,Haveri,Karnataka,Tier4,2
581204,Haveri,Karnataka,Tier4,2
581205,Haveri,Karnataka,Tier4,2
581206,Haveri,Karnataka,Tier4,2
581207,Haveri,Karnataka,Tier4,2
581208,Haveri,Karnataka,Tier4,2
581209,Haveri,Karnataka,Tier4,2
581210,Haveri,Karnataka,Tier4,2
581211,Haveri,Karnataka,Tier4,2
581212,Haveri,Karnataka,Tier4,2
581213,Haveri,Karnataka,Tier4,2
581301,Haveri,Karnataka,Tier4,2
581302,Haveri,Karnataka,Tier4,2
581303,Haveri,Karnataka,Tier4,2
581304,Haveri,Karnataka,Tier4,2
581305,Haveri,Karnataka,Tier4,2
581306,Haveri,Karnataka,Tier4,2
581307,Haveri,Karnataka,Tier4,2
581308,Haveri,Karnataka,Tier4,2
581314,Haveri,Karnataka,Tier4,2
581315,Haveri,Karnataka,Tier4,2
581316,Haveri,Karnataka,Tier4,2
581317,Haveri,Karnataka,Tier4,2
581318,Haveri,Karnataka,Tier4,2
581319,Haveri,Karnataka,Tier4,2
581320,Haveri,Karnataka,Tier4,2
581321,Haveri,Karnataka,Tier4,2
581322,Haveri,Karnataka,Tier4,2
581323,Haveri,Karnataka,Tier4,2
581324,Haveri,Karnataka,Tier4,2
581325,Haveri,Karnataka,Tier4,2
581326,Haveri,Karnataka,Tier4,2
581327,Haveri,Karnataka,Tier4,2
581328,Haveri,Karnataka,Tier4,2
581329,Haveri,Karnataka,Tier4,2
581330,Haveri,Karnataka,Tier4,2
581331,Haveri,Karnataka,Tier4,2
581332,Haveri,Karnataka,Tier4,2
581333,Haveri,Karnataka,Tier4,2
581334,Haveri,Karnataka,Tier4,2
581335,Haveri,Karnataka,Tier4,2
581336,Haveri,Karnataka,Tier4,2
581337,Haveri,Karnataka,Tier4,2
581338,Haveri,Karnataka,Tier4,2
581339,Haveri,Karnataka,Tier4,2
581340,Haveri,Karnataka,Tier4,2
581341,Haveri,Karnataka,Tier4,2
581342,Haveri,Karnataka,Tier4,2
581343,Haveri,Karnataka,Tier4,2
581344,Haveri,Karnataka,Tier4,2
581345,Haveri,Karnataka,Tier4,2
581346,Haveri,Karnataka,Tier4,2
581347,Haveri,Karnataka,Tier4,2
581348,Haveri,Karnataka,Tier4,2
581349,Haveri,Karnataka,Tier4,2
581350,Haveri,Karnataka,Tier4,2
581351,Haveri,Karnataka,Tier4,2
581352,Haveri,Karnataka,Tier4,2
581353,Haveri,Karnataka,Tier4,2
581354,Haveri,Karnataka,Tier4,2
581355,Haveri,Karnataka,Tier4,2
581356,Haveri,Karnataka,Tier4,2
581357,Haveri,Karnataka,Tier4,2
581358,Haveri,Karnataka,Tier4,2
581359,Haveri,Karnataka,Tier4,2
581360,Haveri,Karnataka,Tier4,2
581361,Haveri,Karnataka,Tier4,2
581362,Haveri,Karnataka,Tier4,2
581363,Haveri,Karnataka,Tier4,2
581365,Haveri,Karnataka,Tier4,2
581384,Haveri,Karnataka,Tier4,2
581396,Haveri,Karnataka,Tier4,2
581400,Haveri,Karnataka,Tier4,2
581401,Haveri,Karnataka,Tier4,2
581402,Haveri,Karnataka,Tier4,2
581403,Haveri,Karnataka,Tier4,2
581411,Haveri,Karnataka,Tier4,2
581412,Haveri,Karnataka,Tier4,2
581421,Haveri,Karnataka,Tier4,2
581423,Haveri,Karnataka,Tier4,2
581440,Haveri,Karnataka,Tier4,2
581450,Haveri,Karnataka,Tier4,2
581453,Haveri,Karnataka,Tier4,2
582101,Gadag,Karnataka,Tier4,2
582102,Gadag,Karnataka,Tier4,2
582103,Gadag,Karnataka,Tier4,2
582111,Gadag,Karnataka,Tier4,2
582112,Gadag,Karnataka,Tier4,2
582113,Gadag,Karnataka,Tier4,2
582114,Gadag,Karnataka,Tier4,2
582115,Gadag,Karnataka,Tier4,2
582116,Gadag,Karnataka,Tier4,2
582117,Gadag,Karnataka,Tier4,2
582118,Gadag,Karnataka,Tier4,2
582119,Gadag,Karnataka,Tier4,2
582120,Gadag,Karnataka,Tier4,2
582201,Gadag,Karnataka,Tier4,2
582202,Gadag,Karnataka,Tier4,2
582203,Gadag,Karnataka,Tier4,2
582204,Gadag,Karnataka,Tier4,2
582205,Gadag,Karnataka,Tier4,2
582206,Gadag,Karnataka,Tier4,2
582207,Gadag,Karnataka,Tier4,2
582208,Gadag,Karnataka,Tier4,2
582209,Gadag,Karnataka,Tier4,2
582210,Gadag,Karnataka,Tier4,2
582211,Gadag,Karnataka,Tier4,2
583101,Bellary,Karnataka,Tier4,2
583102,Bellary,Karnataka,Tier4,2
583103,Bellary,Karnataka,Tier4,2
583104,Bellary,Karnataka,Tier4,2
583111,Bellary,Karnataka,Tier4,2
583112,Bellary,Karnataka,Tier4,2
583113,Bellary,Karnataka,Tier4,2
583114,Bellary,Karnataka,Tier4,2
583115,Bellary,Karnataka,Tier4,2
583116,Bellary,Karnataka,Tier4,2
583117,Bellary,Karnataka,Tier4,2
583118,Bellary,Karnataka,Tier4,2
583119,Bellary,Karnataka,Tier4,2
583120,Bellary,Karnataka,Tier4,2
583121,Bellary,Karnataka,Tier4,2
583122,Bellary,Karnataka,Tier4,2
583123,Bellary,Karnataka,Tier4,2
583124,Bellary,Karnataka,Tier4,2
583125,Bellary,Karnataka,Tier4,2
583126,Bellary,Karnataka,Tier4,2
583127,Bellary,Karnataka,Tier4,2
583128,Bellary,Karnataka,Tier4,2
583129,Bellary,Karnataka,Tier4,2
583130,Bellary,Karnataka,Tier4,2
583131,Bellary,Karnataka,Tier4,2
583132,Bellary,Karnataka,Tier4,2
583134,Bellary,Karnataka,Tier4,2
583135,Bellary,Karnataka,Tier4,2
583136,Bellary,Karnataka,Tier4,2
583137,Bellary,Karnataka,Tier4,2
583152,Bellary,Karnataka,Tier4,2
583201,Bellary,Karnataka,Tier4,2
583202,Bellary,Karnataka,Tier4,2
583203,Bellary,Karnataka,Tier4,2
583211,Bellary,Karnataka,Tier4,2
583212,Bellary,Karnataka,Tier4,2
583213,Bellary,Karnataka,Tier4,2
583214,Bellary,Karnataka,Tier4,2
583215,Bellary,Karnataka,Tier4,2
583216,Bellary,Karnataka,Tier4,2
583217,Bellary,Karnataka,Tier4,2
583218,Bellary,Karnataka,Tier4,2
583219,Bellary,Karnataka,Tier4,2
583220,Bellary,Karnataka,Tier4,2
583221,Bellary,Karnataka,Tier4,2
583222,Bellary,Karnataka,Tier4,2
583223,Bellary,Karnataka,Tier4,2
583224,Bellary,Karnataka,Tier4,2
583225,Bellary,Karnataka,Tier4,2
583226,Bellary,Karnataka,Tier4,2
583227,Bellary,Karnataka,Tier4,2
583228,Bellary,Karnataka,Tier4,2
583229,Bellary,Karnataka,Tier4,2
583230,Bellary,Karnataka,Tier4,2
583231,Bellary,Karnataka,Tier4,2
583232,Bellary,Karnataka,Tier4,2
583233,Bellary,Karnataka,Tier4,2
583234,Bellary,Karnataka,Tier4,2
583235,Bellary,Karnataka,Tier4,2
583236,Bellary,Karnataka,Tier4,2
583237,Bellary,Karnataka,Tier4,2
583238,Bellary,Karnataka,Tier4,2
583239,Bellary,Karnataka,Tier4,2
583268,Bellary,Karnataka,Tier4,2
583273,Bellary,Karnataka,Tier4,2
583275,Bellary,Karnataka,Tier4,2
583276,Bellary,Karnataka,Tier4,2
583277,Bellary,Karnataka,Tier4,2
583278,Bellary,Karnataka,Tier4,2
583279,Bellary,Karnataka,Tier4,2
583280,Bellary,Karnataka,Tier4,2
583281,Bellary,Karnataka,Tier4,2
583282,Bellary,Karnataka,Tier4,2
583283,Bellary,Karnataka,Tier4,2
584101,Raichur,Karnataka,Tier4,2
584102,Raichur,Karnataka,Tier4,2
584103,Raichur,Karnataka,Tier4,2
584111,Raichur,Karnataka,Tier4,2
584113,Raichur,Karnataka,Tier4,2
584115,Raichur,Karnataka,Tier4,2
584116,Raichur,Karnataka,Tier4,2
584118,Raichur,Karnataka,Tier4,2
584120,Raichur,Karnataka,Tier4,2
584121,Bellary,Karnataka,Tier4,2
584122,Raichur,Karnataka,Tier4,2
584123,Raichur,Karnataka,Tier4,2
584124,Raichur,Karnataka,Tier4,2
584125,Raichur,Karnataka,Tier4,2
584126,Raichur,Karnataka,Tier4,2
584127,Raichur,Karnataka,Tier4,2
584128,Raichur,Karnataka,Tier4,2
584129,Raichur,Karnataka,Tier4,2
584132,Raichur,Karnataka,Tier4,2
584133,Raichur,Karnataka,Tier4,2
584134,Raichur,Karnataka,Tier4,2
584135,Raichur,Karnataka,Tier4,2
584136,Raichur,Karnataka,Tier4,2
584138,Raichur,Karnataka,Tier4,2
584139,Raichur,Karnataka,Tier4,2
584140,Raichur,Karnataka,Tier4,2
584143,Raichur,Karnataka,Tier4,2
584167,Raichur,Karnataka,Tier4,2
584170,Raichur,Karnataka,Tier4,2
584202,Raichur,Karnataka,Tier4,2
584203,Raichur,Karnataka,Tier4,2
585101,Gulbarga,Karnataka,Tier4,2
585102,Gulbarga,Karnataka,Tier4,2
585103,Gulbarga,Karnataka,Tier4,2
585104,Gulbarga,Karnataka,Tier4,2
585105,Gulbarga,Karnataka,Tier4,2
585106,Gulbarga,Karnataka,Tier4,2
585201,Gulbarga,Karnataka,Tier4,2
585202,Gulbarga,Karnataka,Tier4,2
585210,Gulbarga,Karnataka,Tier4,2
585211,Gulbarga,Karnataka,Tier4,2
585212,Gulbarga,Karnataka,Tier4,2
585213,Gulbarga,Karnataka,Tier4,2
585214,Gulbarga,Karnataka,Tier4,2
585215,Gulbarga,Karnataka,Tier4,2
585216,Gulbarga,Karnataka,Tier4,2
585217,Gulbarga,Karnataka,Tier4,2
585218,Gulbarga,Karnataka,Tier4,2
585219,Gulbarga,Karnataka,Tier4,2
585220,Gulbarga,Karnataka,Tier4,2
585221,Gulbarga,Karnataka,Tier4,2
585222,Gulbarga,Karnataka,Tier4,2
585223,Gulbarga,Karnataka,Tier4,2
585224,Gulbarga,Karnataka,Tier4,2
585225,Gulbarga,Karnataka,Tier4,2
585226,Gulbarga,Karnataka,Tier4,2
585227,Gulbarga,Karnataka,Tier4,2
585228,Gulbarga,Karnataka,Tier4,2
585229,Gulbarga,Karnataka,Tier4,2
585236,Gulbarga,Karnataka,Tier4,2
585237,Gulbarga,Karnataka,Tier4,2
585265,Gulbarga,Karnataka,Tier4,2
585287,Gulbarga,Karnataka,Tier4,2
585290,Gulbarga,Karnataka,Tier4,2
585291,Gulbarga,Karnataka,Tier4,2
585292,Gulbarga,Karnataka,Tier4,2
585301,Gulbarga,Karnataka,Tier4,2
585302,Gulbarga,Karnataka,Tier4,2
585303,Gulbarga,Karnataka,Tier4,2
585304,Gulbarga,Karnataka,Tier4,2
585305,Gulbarga,Karnataka,Tier4,2
585306,Gulbarga,Karnataka,Tier4,2
585307,Gulbarga,Karnataka,Tier4,2
585308,Gulbarga,Karnataka,Tier4,2
585309,Gulbarga,Karnataka,Tier4,2
585310,Gulbarga,Karnataka,Tier4,2
585311,Gulbarga,Karnataka,Tier4,2
585312,Gulbarga,Karnataka,Tier4,2
585313,Gulbarga,Karnataka,Tier4,2
585314,Gulbarga,Karnataka,Tier4,2
585315,Gulbarga,Karnataka,Tier4,2
585316,Gulbarga,Karnataka,Tier4,2
585317,Gulbarga,Karnataka,Tier4,2
585318,Gulbarga,Karnataka,Tier4,2
585319,Gulbarga,Karnataka,Tier4,2
585320,Gulbarga,Karnataka,Tier4,2
585321,Gulbarga,Karnataka,Tier4,2
585322,Gulbarga,Karnataka,Tier4,2
585323,Gulbarga,Karnataka,Tier4,2
585324,Gulbarga,Karnataka,Tier4,2
585325,Gulbarga,Karnataka,Tier4,2
585326,Gulbarga,Karnataka,Tier4,2
585327,Gulbarga,Karnataka,Tier4,2
585328,Gulbarga,Karnataka,Tier4,2
585329,Gulbarga,Karnataka,Tier4,2
585330,Gulbarga,Karnataka,Tier4,2
585331,Gulbarga,Karnataka,Tier4,2
585353,Gulbarga,Karnataka,Tier4,2
585355,Gulbarga,Karnataka,Tier4,2
585401,Bidar,Karnataka,Tier4,2
585402,Bidar,Karnataka,Tier4,2
585403,Bidar,Karnataka,Tier4,2
585411,Bidar,Karnataka,Tier4,2
585412,Bidar,Karnataka,Tier4,2
585413,Bidar,Karnataka,Tier4,2
585414,Bidar,Karnataka,Tier4,2
585415,Bidar,Karnataka,Tier4,2
585416,Bidar,Karnataka,Tier4,2
585417,Bidar,Karnataka,Tier4,2
585418,Bidar,Karnataka,Tier4,2
585419,Bidar,Karnataka,Tier4,2
585421,Bidar,Karnataka,Tier4,2
585436,Bidar,Karnataka,Tier4,2
585437,Bidar,Karnataka,Tier4,2
585443,Bidar,Karnataka,Tier4,2
586101,Bijapur,Karnataka,Tier4,2
586102,Bijapur,Karnataka,Tier4,2
586103,Bijapur,Karnataka,Tier4,2
586104,Bijapur,Karnataka,Tier4,2
586108,Bijapur,Karnataka,Tier4,2
586109,Bijapur,Karnataka,Tier4,2
586111,Bijapur,Karnataka,Tier4,2
586112,Bijapur,Karnataka,Tier4,2
586113,Bijapur,Karnataka,Tier4,2
586114,Bijapur,Karnataka,Tier4,2
586115,Bijapur,Karnataka,Tier4,2
586116,Bijapur,Karnataka,Tier4,2
586117,Bijapur,Karnataka,Tier4,2
586118,Bijapur,Karnataka,Tier4,2
586119,Bijapur,Karnataka,Tier4,2
586120,Bijapur,Karnataka,Tier4,2
586121,Bijapur,Karnataka,Tier4,2
586122,Bijapur,Karnataka,Tier4,2
586123,Bijapur,Karnataka,Tier4,2
586124,Bijapur,Karnataka,Tier4,2
586125,Bijapur,Karnataka,Tier4,2
586126,Bijapur,Karnataka,Tier4,2
586127,Bijapur,Karnataka,Tier4,2
586128,Bijapur,Karnataka,Tier4,2
586129,Bijapur,Karnataka,Tier4,2
586130,Bijapur,Karnataka,Tier4,2
586201,Bijapur,Karnataka,Tier4,2
586202,Bijapur,Karnataka,Tier4,2
586203,Bijapur,Karnataka,Tier4,2
586204,Bijapur,Karnataka,Tier4,2
586205,Bijapur,Karnataka,Tier4,2
586206,Bijapur,Karnataka,Tier4,2
586207,Bijapur,Karnataka,Tier4,2
586208,Bijapur,Karnataka,Tier4,2
586209,Bijapur,Karnataka,Tier4,2
586210,Bijapur,Karnataka,Tier4,2
586211,Bijapur,Karnataka,Tier4,2
586212,Bijapur,Karnataka,Tier4,2
586213,Bijapur,Karnataka,Tier4,2
586214,Bijapur,Karnataka,Tier4,2
586215,Bijapur,Karnataka,Tier4,2
586216,Bijapur,Karnataka,Tier4,2
586217,Bijapur,Karnataka,Tier4,2
587101,Bagalkot,Karnataka,Tier4,2
587102,Bagalkot,Karnataka,Tier4,2
587103,Bagalkot,Karnataka,Tier4,2
587111,Bagalkot,Karnataka,Tier4,2
587112,Bagalkot,Karnataka,Tier4,2
587113,Bagalkot,Karnataka,Tier4,2
587114,Bagalkot,Karnataka,Tier4,2
587115,Bagalkot,Karnataka,Tier4,2
587116,Bagalkot,Karnataka,Tier4,2
587117,Bagalkot,Karnataka,Tier4,2
587118,Bagalkot,Karnataka,Tier4,2
587119,Bagalkot,Karnataka,Tier4,2
587120,Bagalkot,Karnataka,Tier4,2
587121,Bagalkot,Karnataka,Tier4,2
587122,Bagalkot,Karnataka,Tier4,2
587124,Bagalkot,Karnataka,Tier4,2
587125,Bagalkot,Karnataka,Tier4,2
587154,Bagalkot,Karnataka,Tier4,2
587155,Bagalkot,Karnataka,Tier4,2
587201,Bagalkot,Karnataka,Tier4,2
587202,Bagalkot,Karnataka,Tier4,2
587203,Bagalkot,Karnataka,Tier4,2
587204,Bagalkot,Karnataka,Tier4,2
587205,Bagalkot,Karnataka,Tier4,2
587206,Bagalkot,Karnataka,Tier4,2
587207,Bagalkot,Karnataka,Tier4,2
587301,Bagalkot,Karnataka,Tier4,2
587311,Bagalkot,Karnataka,Tier4,2
587312,Bagalkot,Karnataka,Tier4,2
587313,Bagalkot,Karnataka,Tier4,2
587314,Bagalkot,Karnataka,Tier4,2
587315,Bagalkot,Karnataka,Tier4,2
587316,Bagalkot,Karnataka,Tier4,2
590001,Belgaum,Karnataka,Tier4,2
590002,Belgaum,Karnataka,Tier4,2
590003,Belgaum,Karnataka,Tier4,2
590004,Belgaum,Karnataka,Tier4,2
590005,Belgaum,Karnataka,Tier4,2
590006,Belgaum,Karnataka,Tier4,2
590007,Belgaum,Karnataka,Tier4,2
590008,Belgaum,Karnataka,Tier4,2
590009,Belgaum,Karnataka,Tier4,2
590010,Belgaum,Karnataka,Tier4,2
590011,Belgaum,Karnataka,Tier4,2
590012,Belgaum,Karnataka,Tier4,2
590013,Belgaum,Karnataka,Tier4,2
590014,Belgaum,Karnataka,Tier4,2
590015,Belgaum,Karnataka,Tier4,2
590016,Belgaum,Karnataka,Tier4,2
590018,Belgaum,Karnataka,Tier4,2
590019,Belgaum,Karnataka,Tier4,2
591101,Belgaum,Karnataka,Tier4,2
591102,Belgaum,Karnataka,Tier4,2
591103,Belgaum,Karnataka,Tier4,2
591104,Belgaum,Karnataka,Tier4,2
591106,Belgaum,Karnataka,Tier4,2
591107,Belgaum,Karnataka,Tier4,2
591108,Belgaum,Karnataka,Tier4,2
591109,Belgaum,Karnataka,Tier4,2
591110,Belgaum,Karnataka,Tier4,2
591111,Belgaum,Karnataka,Tier4,2
591112,Belgaum,Karnataka,Tier4,2
591113,Belgaum,Karnataka,Tier4,2
591114,Belgaum,Karnataka,Tier4,2
591115,Belgaum,Karnataka,Tier4,2
591116,Belgaum,Karnataka,Tier4,2
591117,Belgaum,Karnataka,Tier4,2
591118,Belgaum,Karnataka,Tier4,2
591119,Belgaum,Karnataka,Tier4,2
591120,Belgaum,Karnataka,Tier4,2
591121,Belgaum,Karnataka,Tier4,2
591122,Belgaum,Karnataka,Tier4,2
591123,Belgaum,Karnataka,Tier4,2
591124,Belgaum,Karnataka,Tier4,2
591125,Belgaum,Karnataka,Tier4,2
591126,Belgaum,Karnataka,Tier4,2
591127,Belgaum,Karnataka,Tier4,2
591128,Belgaum,Karnataka,Tier4,2
591129,Belgaum,Karnataka,Tier4,2
591130,Belgaum,Karnataka,Tier4,2
591131,Belgaum,Karnataka,Tier4,2
591136,Belgaum,Karnataka,Tier4,2
591143,Belgaum,Karnataka,Tier4,2
591147,Belgaum,Karnataka,Tier4,2
591153,Belgaum,Karnataka,Tier4,2
591156,Belgaum,Karnataka,Tier4,2
591173,Belgaum,Karnataka,Tier4,2
591181,Belgaum,Karnataka,Tier4,2
591201,Belgaum,Karnataka,Tier4,2
591211,Belgaum,Karnataka,Tier4,2
591212,Belgaum,Karnataka,Tier4,2
591213,Belgaum,Karnataka,Tier4,2
591214,Belgaum,Karnataka,Tier4,2
591215,Belgaum,Karnataka,Tier4,2
591216,Belgaum,Karnataka,Tier4,2
591217,Belgaum,Karnataka,Tier4,2
591218,Belgaum,Karnataka,Tier4,2
591219,Belgaum,Karnataka,Tier4,2
591220,Belgaum,Karnataka,Tier4,2
591221,Belgaum,Karnataka,Tier4,2
591222,Belgaum,Karnataka,Tier4,2
591223,Belgaum,Karnataka,Tier4,2
591224,Belgaum,Karnataka,Tier4,2
591225,Belgaum,Karnataka,Tier4,2
591226,Belgaum,Karnataka,Tier4,2
591227,Belgaum,Karnataka,Tier4,2
591228,Belgaum,Karnataka,Tier4,2
591229,Belgaum,Karnataka,Tier4,2
591230,Belgaum,Karnataka,Tier4,2
591231,Belgaum,Karnataka,Tier4,2
591232,Belgaum,Karnataka,Tier4,2
591233,Belgaum,Karnataka,Tier4,2
591234,Belgaum,Karnataka,Tier4,2
591235,Belgaum,Karnataka,Tier4,2
591236,Belgaum,Karnataka,Tier4,2
591237,Belgaum,Karnataka,Tier4,2
591238,Belgaum,Karnataka,Tier4,2
591239,Belgaum,Karnataka,Tier4,2
591240,Belgaum,Karnataka,Tier4,2
591241,Belgaum,Karnataka,Tier4,2
591242,Belgaum,Karnataka,Tier4,2
591243,Belgaum,Karnataka,Tier4,2
591244,Belgaum,Karnataka,Tier4,2
591246,Belgaum,Karnataka,Tier4,2
591247,Belgaum,Karnataka,Tier4,2
591248,Belgaum,Karnataka,Tier4,2
591254,Belgaum,Karnataka,Tier4,2
591263,Belgaum,Karnataka,Tier4,2
591265,Belgaum,Karnataka,Tier4,2
591287,Belgaum,Karnataka,Tier4,2
591301,Belgaum,Karnataka,Tier4,2
591302,Belgaum,Karnataka,Tier4,2
591303,Belgaum,Karnataka,Tier4,2
591304,Belgaum,Karnataka,Tier4,2
591305,Belgaum,Karnataka,Tier4,2
591306,Belgaum,Karnataka,Tier4,2
591307,Belgaum,Karnataka,Tier4,2
591308,Belgaum,Karnataka,Tier4,2
591309,Belgaum,Karnataka,Tier4,2
591310,Belgaum,Karnataka,Tier4,2
591311,Belgaum,Karnataka,Tier4,2
591312,Belgaum,Karnataka,Tier4,2
591313,Belgaum,Karnataka,Tier4,2
591314,Belgaum,Karnataka,Tier4,2
591315,Belgaum,Karnataka,Tier4,2
591316,Belgaum,Karnataka,Tier4,2
591317,Belgaum,Karnataka,Tier4,2
591321,Bagalkot,Karnataka,Tier4,2
591340,Belgaum,Karnataka,Tier4,2
591344,Belgaum,Karnataka,Tier4,2
600001,Chennai,Tamil Nadu,Tier1,-1
600002,Chennai,Tamil Nadu,Tier1,-1
600003,Chennai,Tamil Nadu,Tier1,-1
600004,Chennai,Tamil Nadu,Tier1,-1
600005,Chennai,Tamil Nadu,Tier1,-1
600006,Chennai,Tamil Nadu,Tier1,-1
600007,Chennai,Tamil Nadu,Tier1,-1
600008,Chennai,Tamil Nadu,Tier1,-1
600009,Chennai,Tamil Nadu,Tier1,-1
600010,Chennai,Tamil Nadu,Tier1,-1
600011,Chennai,Tamil Nadu,Tier1,-1
600012,Chennai,Tamil Nadu,Tier1,-1
600013,Chennai,Tamil Nadu,Tier1,-1
600014,Chennai,Tamil Nadu,Tier1,-1
600015,Chennai,Tamil Nadu,Tier1,-1
